Year,Month,Day,DocNo,Machine Name,Producted Item.Code,Producted Item.Name,ProducedQty,ScrapQtySum,AvgRejectPct,Reject_Status,RMCount,Reject_Limit_Status,Reject_Limit.AvgRejectPct_Item
2026,April,11,MS-26-04385,ASSEMBLY AREA,G-072-2619,IV CANNULA G26X19MM,7500,2837,2.70%,Acceptable 🟢,8,Above usual 🔺,2.04%
2026,April,15,MS-26-04387,INJECTION AREA,PVC-73ME-M,PVCMXMED73MEM(MAIS),2060,20,0.97%,Acceptable 🟢,1,Above usual 🔺,0.93%
2026,April,15,MS-26-04388,INJECTION AREA,APC-3-CAP-1,Cap Top Housing for Applicator (D:1.5 cm),1915,15,0.78%,Acceptable 🟢,1,Above usual 🔺,0.55%
2026,April,15,MS-26-04389,INJECTION AREA,APC-3-COV-1,Cap Bottom Cover for Applicator (D:2.7cm),6000,12,0.20%,Acceptable 🟢,1,Below usual 🔻,0.59%
2026,April,15,MS-26-04390,INJECTION AREA,APC-3-HOU-1,Housing for Applicator (D:1.5 cm),40050,50,0.12%,Acceptable 🟢,1,Below usual 🔻,0.57%
2026,April,15,MS-26-04391,INJECTION AREA,APC-3-NOZ-1,Nozzle for applicator,6344,20,0.32%,Acceptable 🟢,1,Below usual 🔻,0.50%
2026,April,15,MS-26-04392,INJECTION AREA,APC-3-PTC-1,Protector for Applicator (D:3.5 cm),1411,11,0.78%,Acceptable 🟢,1,Above usual 🔺,0.49%
2026,April,15,MS-26-04393,INJECTION AREA,BBC-T-29CM,TUBEFORBCBAGHOLDERL-29CM,17610,110,0.62%,Acceptable 🟢,1,Above usual 🔺,0.19%
2026,April,15,MS-26-04394,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,4011,11,0.27%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,15,MS-26-04395,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,465,5,1.08%,Acceptable 🟢,1,Below usual 🔻,1.50%
2026,April,15,MS-26-04396,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,4008,8,0.20%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,15,MS-26-04397,INJECTION AREA,3WAY-T-10CM,3WAYSTOPCOCKT.2.7X4.15X100,60150,150,0.25%,Acceptable 🟢,1,Below usual 🔻,0.44%
2026,April,15,MS-26-04398,INJECTION AREA,UM-1000ML,URINALMALEBOTTLE1000ML,1999,14,0.70%,Acceptable 🟢,1,Above usual 🔺,0.43%
2026,April,15,MS-26-04399,INJECTION AREA,PET-CAP-50,PET CAP FOR 50ML BOTTLE,17326,18,0.10%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,15,MS-26-04400,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,3557,14,0.39%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,15,MS-26-04401,INJECTION AREA,YAN-H-CTV,YANKAUERHANDLECTV,3595,15,0.42%,Acceptable 🟢,1,Below usual 🔻,0.65%
2026,April,15,MS-26-04402,INJECTION AREA,YAN-H-CTV,YANKAUERHANDLECTV,3915,6,0.15%,Acceptable 🟢,1,Below usual 🔻,0.65%
2026,April,15,MS-26-04403,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,25756,15,0.06%,Acceptable 🟢,1,Below usual 🔻,0.09%
2026,April,15,MS-26-04404,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,62277,55,0.09%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,15,MS-26-04405,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,29857,75,0.25%,Acceptable 🟢,1,Below usual 🔻,0.33%
2026,April,15,MS-26-04406,INJECTION AREA,BC-H-CAP,BC BAG HOLDER CAP,12824,25,0.19%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,15,MS-26-04407,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,23699,41,0.17%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,15,MS-26-04408,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,16998,35,0.21%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,15,MS-26-04409,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,48855,55,0.11%,Acceptable 🟢,1,Above usual 🔺,0.06%
2026,April,15,MS-26-04410,INJECTION AREA,UM-CAP,URINALMALECOVERCAP,2882,10,0.35%,Acceptable 🟢,1,Below usual 🔻,0.49%
2026,April,15,MS-26-04411,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,35023,23,0.07%,Acceptable 🟢,1,Below usual 🔻,0.10%
2026,April,15,MS-26-04412,INJECTION AREA,IV-B24,BUSHINGPARTG24,110075,75,0.07%,Acceptable 🟢,1,Below usual 🔻,0.11%
2026,April,15,MS-26-04413,INJECTION AREA,3WAY-HOU-4,3WAYHOUSING4,11850,100,0.84%,Acceptable 🟢,1,Above usual 🔺,0.34%
2026,April,15,MS-26-04414,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,4104,21,0.51%,Acceptable 🟢,1,Above usual 🔺,0.36%
2026,April,15,MS-26-04415,INJECTION AREA,EP-UNIV,ENDPLUG-2,45727,33,0.07%,Acceptable 🟢,1,Below usual 🔻,0.08%
2026,April,15,MS-26-04416,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,1866,4,0.21%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,15,MS-26-04417,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,928,1,0.11%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,15,MS-26-04423,SUPERMASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,15,MS-26-04424,SUPERMASTER#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.04,,No data,1,No data,0.10%
2026,April,15,MS-26-04425,PARKER#01,BOT-GEL-1000,GEL BOTTLE  1000 ML W/O NECK,,0.13,,No data,1,No data,1.56%
2026,April,15,MS-26-04426,SUPERMASTER#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,16,MS-26-04427,Huarong#32,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,16,MS-26-04428,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,16,MS-26-04429,PAK FORM-2,G-093-2500,LARYENGEL AIRWAY SIZE 2.5,,1.2000000000000002,,No data,3,No data,
2026,April,14,MS-26-04430,PACKAGING AREA,G-602-2202,CATHETERMOUNTEXTENDIBLEWITHSWIVELCONNECTOR&CAP,1900,1.56,0.04%,Acceptable 🟢,2,Below usual 🔻,0.62%
2026,April,14,MS-26-04431,PACKAGING AREA,G-180-10ML,SINGLE USE SYRINGE 10ML,4800,4,0.04%,Acceptable 🟢,2,Below usual 🔻,0.16%
2026,April,14,MS-26-04432,PACKAGING AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,18000,9,0.03%,Acceptable 🟢,2,Below usual 🔻,0.40%
2026,April,16,MS-26-04433,INJECTION AREA,PVC-64CZBM,PVCXMED64CZBM(MAIS),1960,10,0.51%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,16,MS-26-04434,NEW KAHLE,BU-070-1432,IV CANNULA WITHOUT PORT 14G NEEDLE LENGTH-32MM,,56.83,,No data,5,No data,
2026,April,16,MS-26-04435,OLD KAHLE,BU-072-2619,IV CANNULA SMALL WING WITHOUT PORT 26G NEEDLE LENGTH-19MM -,,28.43,,No data,5,No data,
2026,April,16,MS-26-04436,NELI PACK,G-625-0730,CVC T/L FR-07 X 30CM,,1,,No data,1,No data,3.62%
2026,April,16,MS-26-04437,NELI PACK,G-625-0730,CVC T/L FR-07 X 30CM,,0.66,,No data,1,No data,3.62%
2026,April,16,MS-26-04439,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,3421,4,0.12%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,16,MS-26-04440,INJECTION AREA,PET-CAP-50,PET CAP FOR 50ML BOTTLE,1615,25,1.55%,Acceptable 🟢,1,Above usual 🔺,0.66%
2026,April,16,MS-26-04441,INJECTION AREA,ZIP-L-PB-28,SELF SEALING PLASTIC BAG W/O PRINTING SIZE:28CM,276,11,3.99%,Acceptable 🟢,1,Above usual 🔺,1.23%
2026,April,16,MS-26-04442,INJECTION AREA,BOT-GEL-1000,GEL BOTTLE  1000 ML W/O NECK,605,5,0.83%,Acceptable 🟢,1,Below usual 🔻,1.56%
2026,April,16,MS-26-04443,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,4015,15,0.37%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,16,MS-26-04444,INJECTION AREA,BBC-T-29CM,TUBEFORBCBAGHOLDERL-29CM,20040,40,0.20%,Acceptable 🟢,1,Above usual 🔺,0.19%
2026,April,16,MS-26-04445,INJECTION AREA,SUC-CON-T-180,SUCTIONCONNTUBES/S180CM.,4015,15,0.37%,Acceptable 🟢,1,Below usual 🔻,0.68%
2026,April,16,MS-26-04446,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,476,6,1.26%,Acceptable 🟢,1,Below usual 🔻,1.50%
2026,April,16,MS-26-04447,INJECTION AREA,EXT-DT-456812M,Drain Line Extension Tubing L-12 Meter ID: 4.5mm OD: 6.8mm,255,5,1.96%,Acceptable 🟢,1,Above usual 🔺,1.50%
2026,April,16,MS-26-04448,INJECTION AREA,3WAY-T-10CM,3WAYSTOPCOCKT.2.7X4.15X100,7520,20,0.27%,Acceptable 🟢,1,Below usual 🔻,0.44%
2026,April,16,MS-26-04449,INJECTION AREA,BC-H-CAP,BC BAG HOLDER CAP,13091,25,0.19%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,16,MS-26-04450,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,63918,30,0.05%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,16,MS-26-04451,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,23215,15,0.06%,Acceptable 🟢,1,Above usual 🔺,0.06%
2026,April,16,MS-26-04452,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,2020,8,0.40%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,16,MS-26-04453,INJECTION AREA,UM-CAP,URINALMALECOVERCAP,1325,4,0.30%,Acceptable 🟢,1,Below usual 🔻,0.49%
2026,April,16,MS-26-04454,INJECTION AREA,IV-B24,BUSHINGPARTG24,20010,10,0.05%,Acceptable 🟢,1,Below usual 🔻,0.11%
2026,April,16,MS-26-04455,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,34270,20,0.06%,Acceptable 🟢,1,Below usual 🔻,0.10%
2026,April,15,MS-26-04456,ASSEMBLY AREA,G-711-2102,"Face Shield , without sponge Hard Frame type Nose Mouth & Eyes Covered",1615,19,1.18%,Acceptable 🟢,1,Below usual 🔻,5.97%
2026,April,16,MS-26-04457,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,16486,24,0.15%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,16,MS-26-04459,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,30759,35,0.11%,Acceptable 🟢,1,Below usual 🔻,0.33%
2026,April,16,MS-26-04460,INJECTION AREA,YAN-H-CTV,YANKAUERHANDLECTV,7475,20,0.27%,Acceptable 🟢,1,Below usual 🔻,0.65%
2026,April,16,MS-26-04461,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,23668,10,0.04%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,16,MS-26-04462,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,26193,17,0.06%,Acceptable 🟢,1,Below usual 🔻,0.09%
2026,April,16,MS-26-04463,INJECTION AREA,EP-UNIV,ENDPLUG-2,45720,35,0.08%,Acceptable 🟢,1,Above usual 🔺,0.08%
2026,April,16,MS-26-04464,INJECTION AREA,3WAY-HOU-4,3WAYHOUSING4,14029,30,0.21%,Acceptable 🟢,1,Below usual 🔻,0.34%
2026,April,16,MS-26-04465,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,14451,35,0.24%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,15,MS-26-04466,ASSEMBLY AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,17600,415,0.39%,Acceptable 🟢,6,Below usual 🔻,0.40%
2026,April,14,MS-26-04467,ASSEMBLY AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,12000,501,0.84%,Acceptable 🟢,5,Above usual 🔺,0.40%
2026,April,13,MS-26-04468,ASSEMBLY AREA,G-401-0010,3WAYSTOPCOCKWITH10CMTUBE-STERILE,4462,142,0.64%,Acceptable 🟢,5,Above usual 🔺,0.40%
2026,April,15,MS-26-04469,ASSEMBLY AREA,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,3264,98.75999999999999,0.51%,Acceptable 🟢,6,Below usual 🔻,1.05%
2026,April,14,MS-26-04470,ASSEMBLY AREA,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,3264,109.4,0.56%,Acceptable 🟢,6,Below usual 🔻,1.05%
2026,April,13,MS-26-04471,ASSEMBLY AREA,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,2868,89.12,0.62%,Acceptable 🟢,5,Below usual 🔻,1.05%
2026,April,13,MS-26-04472,ASSEMBLY AREA,G-304-0650B,SODIUM BICARBONATE FOR FRESENIUS 5008 HAEMODIALYSIS SYSTEM SZ: 650 GRAM,396,20,1.26%,Acceptable 🟢,4,Above usual 🔺,1.05%
2026,April,16,MS-26-04473,SUPERMASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,16,MS-26-04474,SUPERMASTER#25`,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,16,MS-26-04475,ARBURG#12,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,,0.04,,No data,1,No data,0.10%
2026,April,18,MS-26-04476,NEW KAHLE,BU-070-1432,IV CANNULA WITHOUT PORT 14G NEEDLE LENGTH-32MM,,56.83,,No data,5,No data,
2026,April,18,MS-26-04477,OLD KAHLE,BU-072-2619,IV CANNULA SMALL WING WITHOUT PORT 26G NEEDLE LENGTH-19MM -,,28.43,,No data,5,No data,
2026,April,18,MS-26-04479,Huarong#32,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,18,MS-26-04480,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,18,MS-26-04481,PANTAGON 3WAY ASS:M/C,BU-401-0010,3 WAY STOPCOCK WITH 10 CM TUBE -STERILE,,32,,No data,6,No data,0.25%
2026,April,18,MS-26-04482,SUPERMASTER#23,IV-HS-YL,CATHETERHUBG24W/OP,,0.03,,No data,1,No data,0.23%
2026,April,18,MS-26-04483,SUPERMASTER#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,18,MS-26-04484,ARBURG#12,IV-NP-24-K1,NEEDLEHOLDERG24W/P,,0.04,,No data,1,No data,
2026,April,18,MS-26-04485,PARKER#01,BOT-GEL-1000,GEL BOTTLE  1000 ML W/O NECK,,0.07,,No data,1,No data,1.56%
2026,April,18,MS-26-04486,Huarong#32,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,18,MS-26-04487,HUARONG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,19,MS-26-04488,Huarong#32,3WAY-HOU-4,3WAYHOUSING4,,0.02,,No data,1,No data,0.34%
2026,April,19,MS-26-04489,HUARNG#33,3WAY-HOU-5,3WAY HOUSING-5,,0.02,,No data,1,No data,0.36%
2026,April,19,MS-26-04490,PAK FORM-2,G-101-1400,RYLES TUBE SIZE 14,,1.2200000000000002,,No data,3,No data,0.02%
2026,April,19,MS-26-04491,Thera-650,G-120-1440,SUCTION CATH F/C CH14 L.40CM,,1.2000000000000002,,No data,3,No data,0.05%
2026,April,19,MS-26-04492,Multivac,G-604-3000,MEUCONIUMASPIRATOR,,1.04,,No data,3,No data,
2026,April,19,MS-26-04493,Multivac,G-056-0618,"PENROSE DRAINAGE TUBE SIZE: 1/4""X18 """,,1,,No data,3,No data,0.01%
2026,April,19,MS-26-04494,Zhongyi-3,G-500-2665,ENDOTRACHEALTUBE O/N UNCUFFED SIZE # 6.5MM,,1.2000000000000002,,No data,3,No data,0.40%
2026,April,19,MS-26-04495,Pak Form-1,G-093-5000,LARYENGEL AIRWAY SIZE 5.0,,1.3199999999999998,,No data,3,No data,0.77%
2026,April,19,MS-26-04496,ARBURG#12,IV-NP-24-K1,NEEDLEHOLDERG24W/P,,0.03,,No data,1,No data,
2026,April,19,MS-26-04497,SUPER MASTER #23,IV-HS-YL,CATHETERHUBG24W/OP,,0.05,,No data,1,No data,0.23%
2026,April,19,MS-26-04498,Super Master#25,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,,0.01,,No data,1,No data,0.09%
2026,April,19,MS-26-04499,ZHONGYI-4,G-131-1450,MALE NEALTON CATH CH:14-50CM,,1.1400000000000001,,No data,3,No data,5.23%
2026,April,18,MS-26-04500,ASSEMBLY AREA,G-072-2619,IV CANNULA G26X19MM,5200,1512,2.64%,Acceptable 🟢,8,Above usual 🔺,2.04%
2026,April,16,MS-26-04501,ASSEMBLY AREA,G-072-2619,IV CANNULA G26X19MM,8000,1932,2.42%,Acceptable 🟢,7,Above usual 🔺,2.04%
2026,April,18,MS-26-04502,ASSEMBLY AREA,G-070-1432,IVCANNULAWITHOUTPORT24GX13MM SHORT,16000,3112,1.77%,Acceptable 🟢,8,Above usual 🔺,1.44%
2026,April,16,MS-26-04503,ASSEMBLY AREA,G-070-1432,IVCANNULAWITHOUTPORT24GX13MM SHORT,16000,2968,1.69%,Acceptable 🟢,8,Above usual 🔺,1.44%
2026,April,19,MS-26-04509,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,1599,4,0.25%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,19,MS-26-04510,INJECTION AREA,YAN-H-CTV,YANKAUERHANDLECTV,7550,28,0.37%,Acceptable 🟢,1,Below usual 🔻,0.65%
2026,April,19,MS-26-04511,INJECTION AREA,BC-H-CAP,BC BAG HOLDER CAP,12426,26,0.21%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,19,MS-26-04512,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,61726,60,0.10%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,19,MS-26-04513,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,42820,20,0.05%,Acceptable 🟢,1,Below usual 🔻,0.06%
2026,April,19,MS-26-04514,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,2922,8,0.27%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,19,MS-26-04515,INJECTION AREA,UM-CAP,URINALMALECOVERCAP,1432,2,0.14%,Acceptable 🟢,1,Below usual 🔻,0.49%
2026,April,19,MS-26-04516,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,34775,25,0.07%,Acceptable 🟢,1,Below usual 🔻,0.10%
2026,April,19,MS-26-04517,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,17090,20,0.12%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,19,MS-26-04518,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,29944,90,0.30%,Acceptable 🟢,1,Below usual 🔻,0.33%
2026,April,19,MS-26-04519,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,24157,11,0.05%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,19,MS-26-04520,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,26343,20,0.08%,Acceptable 🟢,1,Below usual 🔻,0.09%
2026,April,19,MS-26-04521,INJECTION AREA,EP-UNIV,ENDPLUG-2,45430,30,0.07%,Acceptable 🟢,1,Below usual 🔻,0.08%
2026,April,19,MS-26-04522,INJECTION AREA,3WAY-HOU-4,3WAYHOUSING4,14607,25,0.17%,Acceptable 🟢,1,Below usual 🔻,0.34%
2026,April,19,MS-26-04523,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,14603,20,0.14%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,19,MS-26-04524,INJECTION AREA,BC-H-CAP,BC BAG HOLDER CAP,12821,22,0.17%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,19,MS-26-04525,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,60068,69,0.11%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,19,MS-26-04526,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,50820,20,0.04%,Acceptable 🟢,1,Below usual 🔻,0.06%
2026,April,19,MS-26-04527,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,2807,8,0.29%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,19,MS-26-04528,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,14530,30,0.21%,Acceptable 🟢,1,Above usual 🔺,0.10%
2026,April,19,MS-26-04529,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,15852,33,0.21%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,19,MS-26-04530,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,27614,80,0.29%,Acceptable 🟢,1,Below usual 🔻,0.33%
2026,April,19,MS-26-04531,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,1569,8,0.51%,Acceptable 🟢,1,Above usual 🔺,0.48%
2026,April,19,MS-26-04532,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,24595,37,0.15%,Acceptable 🟢,1,Above usual 🔺,0.09%
2026,April,19,MS-26-04533,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,23683,26,0.11%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,19,MS-26-04534,INJECTION AREA,YAN-H-CTV,YANKAUERHANDLECTV,2112,30,1.42%,Acceptable 🟢,1,Above usual 🔺,0.65%
2026,April,19,MS-26-04535,INJECTION AREA,EP-UNIV,ENDPLUG-2,43279,45,0.10%,Acceptable 🟢,1,Above usual 🔺,0.08%
2026,April,19,MS-26-04536,INJECTION AREA,3WAY-HOU-4,3WAYHOUSING4,14447,22,0.15%,Acceptable 🟢,1,Below usual 🔻,0.34%
2026,April,19,MS-26-04537,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,14348,15,0.10%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,19,MS-26-04538,PAK FORM-2,G-691-3280,"ENDOTRACHEALTUBEORALPREFORMEDCUFFEDFR32ID8.0MM,OD10.7MM",,1.2000000000000002,,No data,3,No data,0.42%
2026,April,19,MS-26-04539,INJECTION AREA,BC-H-CAP,BC BAG HOLDER CAP,12952,19,0.15%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,19,MS-26-04540,INJECTION AREA,3WAY-M-CAP,3WAYMALECAP,61141,30,0.05%,Acceptable 🟢,1,Below usual 🔻,0.16%
2026,April,19,MS-26-04541,INJECTION AREA,IV-BS-2,BLOODSTOPPER-2,49226,26,0.05%,Acceptable 🟢,1,Below usual 🔻,0.06%
2026,April,19,MS-26-04542,INJECTION AREA,F-S-HOLDER,FACESHEILDHOLDER,3809,11,0.29%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,19,MS-26-04543,INJECTION AREA,IV-NP24-K-1,NEEDLEHOLDERW/PG24W/OSMMPNEEDLEHOLDERW/PG24KAHL,29020,20,0.07%,Acceptable 🟢,1,Below usual 🔻,0.10%
2026,April,19,MS-26-04544,INJECTION AREA,YAN-CON-UV,YANKAUERCONNECTORUNIVERSAL,16446,20,0.12%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,19,MS-26-04545,INJECTION AREA,MALE-CON-LL-2,MALE CONNECTOR LUER LOCK NEW,30089,90,0.30%,Acceptable 🟢,1,Below usual 🔻,0.33%
2026,April,19,MS-26-04546,INJECTION AREA,BB-HOLDER,HOLDERFORBCBAG,3470,4,0.12%,Acceptable 🟢,1,Below usual 🔻,0.48%
2026,April,19,MS-26-04547,INJECTION AREA,IV-HS-YL,CATHETERHUBG24W/OP,23688,30,0.13%,Acceptable 🟢,1,Below usual 🔻,0.23%
2026,April,19,MS-26-04548,INJECTION AREA,3WAY-KNOB-4,KNOB FOR 3WAY STOPCOCK-4,26191,15,0.06%,Acceptable 🟢,1,Below usual 🔻,0.09%
2026,April,19,MS-26-04549,INJECTION AREA,EP-UNIV,ENDPLUG-2,46006,35,0.08%,Acceptable 🟢,1,Above usual 🔺,0.08%
2026,April,19,MS-26-04550,INJECTION AREA,3WAY-HOU-4,3WAYHOUSING4,13486,70,0.52%,Acceptable 🟢,1,Above usual 🔺,0.34%
2026,April,19,MS-26-04551,INJECTION AREA,3WAY-HOU-5,3WAY HOUSING-5,14681,15,0.10%,Acceptable 🟢,1,Below usual 🔻,0.36%
2026,April,19,MS-26-04552,INJECTION AREA,FEP-24-R-M,FEPTUBEG-24REEL,15150,150,0.99%,Acceptable 🟢,1,Above usual 🔺,0.75%
2026,April,19,MS-26-04553,INJECTION AREA,YAN-H-CTV,YANKAUERHANDLECTV,7289,37,0.51%,Acceptable 🟢,1,Below usual 🔻,0.65%
2026,April,19,MS-26-04554,INJECTION AREA,PVC-64CZBM,PVCXMED64CZBM(MAIS),3225,25,0.78%,Acceptable 🟢,1,Above usual 🔺,0.68%
2026,April,19,MS-26-04555,INJECTION AREA,BBC-T-29CM,TUBEFORBCBAGHOLDERL-29CM,18020,20,0.11%,Acceptable 🟢,1,Below usual 🔻,0.19%
2026,April,18,MS-26-04556,PACKAGIMG AREA,G-691-2460,"ENDOTRACHEALTUBEORALPREFORMEDCUFFEDFR24ID6.0MM,OD8.2MM",2200,2.4,0.05%,Acceptable 🟢,2,Below usual 🔻,0.28%
2026,April,19,MS-26-04557,INJECTION AREA,PET-CAP-50,PET CAP FOR 50ML BOTTLE,15471,30,0.19%,Acceptable 🟢,1,Below usual 🔻,0.66%
2026,April,18,MS-26-04558,PACKAGING AREA,G-219-2222,MDI METER DOS 22/22,700,4,0.29%,Acceptable 🟢,2,At usual ✅,0.29%
